date,channel,campaign_name,spend,impressions,clicks,conversions,revenue
2025-09-26,Influencer,UGC_Campaign,11074.99,426518,10726,309,41141.24
2025-09-27,Google Ads,Search_Q3,6482.85,69522,1652,43,21894.81
2025-09-27,Google Ads,Search_Q4,11368.82,127963,2439,106,47490.33
2025-09-27,Google Ads,Display_Retargeting,10300.12,71299,1103,32,28156.49
2025-09-27,Google Ads,Shopping_Campaign,7094.54,69370,1325,62,19218.83
2025-09-27,Meta Ads,Retargeting_Aug,8785.93,132350,1879,80,29318.16
2025-09-27,Meta Ads,Prospecting_Q3,6218.82,140245,2513,92,14175.32
2025-09-27,Meta Ads,Engagement_Campaign,9643.74,105091,2800,67,34275.27
2025-09-27,Meta Ads,Conversion_Ads,9160.13,107946,2829,85,36532.27
2025-09-27,Instagram,Influencer_Collab,6285.94,188169,6592,166,15175.22
2025-09-27,Instagram,Story_Ads,5680.14,186017,3848,108,19602.02
2025-09-27,Instagram,Reels_Promotion,5332.95,160624,3395,60,18291.44
2025-09-27,Instagram,Feed_Campaign,3653.19,109450,3981,94,13704.88
2025-09-27,LinkedIn,B2B_Campaign,4971.91,19360,165,8,19975.46
2025-09-27,LinkedIn,Thought_Leadership,2018.53,30429,256,14,6407.54
2025-09-27,LinkedIn,Lead_Gen_Q3,2107.77,17026,365,17,10462.34
2025-09-27,LinkedIn,Lead_Gen_Q4,3016.05,21075,237,9,12938.67
2025-09-27,Email,Newsletter_Promo,2821.68,60569,4690,235,25055.91
2025-09-27,Email,Welcome_Series,847.54,78490,3663,245,6354.28
2025-09-27,Email,Cart_Abandonment,2193.89,73187,4876,395,18464.76
2025-09-27,Email,Re_engagement,1599.87,88762,5260,327,11520.99
2025-09-27,SEO,Content_Marketing,3225.8,68439,1626,55,20615.26
2025-09-27,SEO,Link_Building,5134.0,173578,6544,209,36425.0
2025-09-27,SEO,Technical_SEO,6244.71,107631,3639,251,36613.14
2025-09-27,SEO,Local_SEO,6479.27,60795,1407,67,39177.87
2025-09-27,Influencer,Micro_Influencers,24324.56,446478,7937,103,96402.2
2025-09-27,Influencer,Macro_Influencers,20087.61,209562,4169,121,77942.17
2025-09-27,Influencer,Brand_Ambassadors,17992.37,241564,7120,194,52218.2
2025-09-27,Influencer,UGC_Campaign,13609.26,369330,5482,87,43965.42
2025-09-28,Google Ads,Search_Q3,7235.89,112148,1386,54,22189.53
2025-09-28,Google Ads,Search_Q4,4802.04,60947,1747,80,14248.7
2025-09-28,Google Ads,Display_Retargeting,11338.32,110074,3238,101,43799.04
2025-09-28,Google Ads,Shopping_Campaign,5333.7,88417,2588,93,16405.18
2025-09-28,Meta Ads,Retargeting_Aug,4465.95,134202,3600,101,18318.8
2025-09-28,Meta Ads,Prospecting_Q3,3759.86,88624,2940,78,10168.56
2025-09-28,Meta Ads,Engagement_Campaign,7446.39,147913,2125,92,28222.9
2025-09-28,Meta Ads,Conversion_Ads,4905.0,135168,2818,81,18475.08
2025-09-28,Instagram,Influencer_Collab,9354.38,89478,2283,61,25045.05
2025-09-28,Instagram,Story_Ads,5397.05,79213,2545,65,12686.46
2025-09-28,Instagram,Reels_Promotion,8385.82,182753,4963,111,26403.32
2025-09-28,Instagram,Feed_Campaign,4901.8,104569,3478,55,10639.76
2025-09-28,LinkedIn,B2B_Campaign,1702.81,16454,147,8,6095.7
2025-09-28,LinkedIn,Thought_Leadership,2181.54,18673,394,17,8257.15
2025-09-28,LinkedIn,Lead_Gen_Q3,4614.6,22553,286,9,17628.01
2025-09-28,LinkedIn,Lead_Gen_Q4,2744.06,29668,357,16,8171.56
2025-09-28,Email,Newsletter_Promo,1412.13,72592,5578,349,11048.87
2025-09-28,Email,Welcome_Series,1616.28,50162,1651,96,9781.43
2025-09-28,Email,Cart_Abandonment,1356.83,100860,3105,228,9264.59
2025-09-28,Email,Re_engagement,2420.96,85026,3883,224,19529.66
2025-09-28,SEO,Content_Marketing,6292.02,75035,1548,102,32873.5
2025-09-28,SEO,Link_Building,4532.25,96740,2069,110,26459.24
2025-09-28,SEO,Technical_SEO,2616.46,108742,4297,230,11353.37
2025-09-28,SEO,Local_SEO,4514.12,141355,5569,307,20468.39
2025-09-28,Influencer,Micro_Influencers,22203.47,353202,3704,79,59926.4
2025-09-28,Influencer,Macro_Influencers,21388.24,214840,4687,154,84570.52
2025-09-28,Influencer,Brand_Ambassadors,26429.15,443551,4530,119,77032.15
2025-09-28,Influencer,UGC_Campaign,25197.09,225544,6680,174,99340.81
2025-09-29,Google Ads,Search_Q3,9198.39,111187,2798,57,38023.9
2025-09-29,Google Ads,Search_Q4,8195.29,191710,3316,127,31896.58
2025-09-29,Google Ads,Display_Retargeting,12794.65,98353,1120,42,45309.83
2025-09-29,Google Ads,Shopping_Campaign,18390.81,166655,3074,98,46949.78
2025-09-29,Meta Ads,Retargeting_Aug,10026.69,275443,8839,237,33846.0
2025-09-29,Meta Ads,Prospecting_Q3,16167.56,173842,2157,43,52072.24
2025-09-29,Meta Ads,Engagement_Campaign,17633.27,221709,3022,69,65995.09
2025-09-29,Meta Ads,Conversion_Ads,16097.28,207361,5561,104,62088.18
2025-09-29,Instagram,Influencer_Collab,13671.03,179578,5875,119,28334.5
2025-09-29,Instagram,Story_Ads,7212.5,161084,3776,96,21027.11
2025-09-29,Instagram,Reels_Promotion,10244.29,182255,2866,86,27786.0
2025-09-29,Instagram,Feed_Campaign,8285.39,319396,10753,391,23952.81
2025-09-29,LinkedIn,B2B_Campaign,3533.22,50241,546,22,10513.1
2025-09-29,LinkedIn,Thought_Leadership,7421.73,26289,542,29,30090.47
2025-09-29,LinkedIn,Lead_Gen_Q3,6968.46,47016,904,36,34296.55
2025-09-29,LinkedIn,Lead_Gen_Q4,5389.76,60520,896,36,26515.97
2025-09-29,Email,Newsletter_Promo,3429.05,84359,3289,223,30478.27
2025-09-29,Email,Welcome_Series,3209.56,104893,3318,225,24916.37
2025-09-29,Email,Cart_Abandonment,3456.1,43941,3191,232,21395.33
2025-09-29,Email,Re_engagement,1815.22,62554,3536,152,10990.93
2025-09-29,SEO,Content_Marketing,5969.81,67238,1633,78,34684.14
2025-09-29,SEO,Link_Building,5699.86,108153,4253,232,25055.72
2025-09-29,SEO,Technical_SEO,2359.82,106814,3067,183,14235.8
2025-09-29,SEO,Local_SEO,3634.73,72198,1741,92,19925.72
2025-09-29,Influencer,Micro_Influencers,18298.55,201203,4679,147,45681.17
2025-09-29,Influencer,Macro_Influencers,17830.28,442658,7376,189,36436.68
2025-09-29,Influencer,Brand_Ambassadors,20120.3,176889,5162,146,79033.17
2025-09-29,Influencer,UGC_Campaign,22082.09,326918,6210,197,96795.88
2025-09-30,Google Ads,Search_Q3,14986.51,238360,5164,186,51088.5
2025-09-30,Google Ads,Search_Q4,10930.03,80632,1195,42,35631.02
2025-09-30,Google Ads,Display_Retargeting,14278.79,246710,4195,140,39509.86
2025-09-30,Google Ads,Shopping_Campaign,8671.41,211819,4535,194,24277.57
2025-09-30,Meta Ads,Retargeting_Aug,12861.95,138192,2383,43,31649.16
2025-09-30,Meta Ads,Prospecting_Q3,9711.22,112206,3890,102,23895.89
2025-09-30,Meta Ads,Engagement_Campaign,8388.99,201663,2717,112,34587.8
2025-09-30,Meta Ads,Conversion_Ads,8960.97,175518,2195,77,27132.49
2025-09-30,Instagram,Influencer_Collab,7970.64,167572,5253,133,18518.88
2025-09-30,Instagram,Story_Ads,12580.2,249966,9115,163,42951.32
2025-09-30,Instagram,Reels_Promotion,12408.68,146452,4740,123,45924.18
2025-09-30,Instagram,Feed_Campaign,6557.72,267851,6575,255,17010.43
2025-09-30,LinkedIn,B2B_Campaign,8188.24,58862,693,36,44938.14
2025-09-30,LinkedIn,Thought_Leadership,4214.91,39344,601,21,11975.47
2025-09-30,LinkedIn,Lead_Gen_Q3,4032.72,32841,466,14,20799.91
2025-09-30,LinkedIn,Lead_Gen_Q4,6747.5,24578,420,20,36313.68
2025-09-30,Email,Newsletter_Promo,809.67,59834,4570,438,6495.22
2025-09-30,Email,Welcome_Series,3250.44,47318,2635,142,19939.05
2025-09-30,Email,Cart_Abandonment,3392.97,50803,2714,261,20868.16
2025-09-30,Email,Re_engagement,3929.58,119543,6907,346,25960.25
2025-09-30,SEO,Content_Marketing,3834.71,90212,2307,158,17397.22
2025-09-30,SEO,Link_Building,5533.3,50053,1706,113,27709.49
2025-09-30,SEO,Technical_SEO,2520.39,134718,5016,288,12898.37
2025-09-30,SEO,Local_SEO,2887.11,174269,7481,361,20099.13
2025-09-30,Influencer,Micro_Influencers,17046.47,277316,3642,79,55418.51
2025-09-30,Influencer,Macro_Influencers,8450.09,283233,7258,200,29701.42
2025-09-30,Influencer,Brand_Ambassadors,26191.11,155409,3285,98,85425.07
2025-09-30,Influencer,UGC_Campaign,14477.91,190875,5297,120,60386.07
2025-10-01,Google Ads,Search_Q3,16201.93,194612,5076,201,53403.34
2025-10-01,Google Ads,Search_Q4,15190.87,216517,3783,119,40884.41
2025-10-01,Google Ads,Display_Retargeting,20804.18,95476,2192,71,68887.61
2025-10-01,Google Ads,Shopping_Campaign,17513.73,91405,1999,86,72794.51
2025-10-01,Meta Ads,Retargeting_Aug,8046.36,260509,7057,295,25511.48
2025-10-01,Meta Ads,Prospecting_Q3,12504.4,264617,8652,260,34372.41
2025-10-01,Meta Ads,Engagement_Campaign,10718.05,163675,3044,76,42037.54
2025-10-01,Meta Ads,Conversion_Ads,6838.34,218746,3494,95,15886.05
2025-10-01,Instagram,Influencer_Collab,7969.71,296736,11016,226,22589.24
2025-10-01,Instagram,Story_Ads,10173.56,320922,10933,304,32630.12
2025-10-01,Instagram,Reels_Promotion,14320.91,122193,3063,115,47725.34
2025-10-01,Instagram,Feed_Campaign,10971.26,241818,5729,160,34885.2
2025-10-01,LinkedIn,B2B_Campaign,5142.83,50994,1022,31,20669.94
2025-10-01,LinkedIn,Thought_Leadership,5084.91,49873,573,27,26285.02
2025-10-01,LinkedIn,Lead_Gen_Q3,5141.54,59262,1298,37,17631.59
2025-10-01,LinkedIn,Lead_Gen_Q4,8122.13,61249,573,14,26274.85
2025-10-01,Email,Newsletter_Promo,3987.24,54399,2998,272,22214.53
2025-10-01,Email,Welcome_Series,2734.36,62162,4545,259,21611.41
2025-10-01,Email,Cart_Abandonment,2957.5,57719,1831,118,19259.76
2025-10-01,Email,Re_engagement,3388.73,104029,5498,419,25804.87
2025-10-01,SEO,Content_Marketing,6049.37,105250,2677,108,35550.17
2025-10-01,SEO,Link_Building,3970.32,107215,2193,128,18851.39
2025-10-01,SEO,Technical_SEO,2583.24,103658,2503,133,13691.49
2025-10-01,SEO,Local_SEO,3969.01,119832,2815,101,28106.45
2025-10-01,Influencer,Micro_Influencers,16674.47,273628,2931,68,54963.36
2025-10-01,Influencer,Macro_Influencers,19176.82,362109,4906,87,76495.8
2025-10-01,Influencer,Brand_Ambassadors,26943.41,190779,3806,64,52868.29
2025-10-01,Influencer,UGC_Campaign,14510.07,193106,4672,113,31753.16
2025-10-02,Google Ads,Search_Q3,8129.38,217386,2939,112,25801.38
2025-10-02,Google Ads,Search_Q4,16196.8,133661,1569,41,46583.89
2025-10-02,Google Ads,Display_Retargeting,13992.27,191908,2931,59,49502.9
2025-10-02,Google Ads,Shopping_Campaign,16480.63,243687,5309,181,60101.62
2025-10-02,Meta Ads,Retargeting_Aug,17134.81,247391,4806,117,46696.94
2025-10-02,Meta Ads,Prospecting_Q3,12053.05,231369,5454,108,43959.42
2025-10-02,Meta Ads,Engagement_Campaign,15671.64,145004,3954,116,62345.52
2025-10-02,Meta Ads,Conversion_Ads,16142.71,189832,5297,221,51518.39
2025-10-02,Instagram,Influencer_Collab,8445.76,293343,6014,148,30052.62
2025-10-02,Instagram,Story_Ads,12968.65,212876,4335,103,32569.31
2025-10-02,Instagram,Reels_Promotion,6936.98,290966,6198,163,18692.02
2025-10-02,Instagram,Feed_Campaign,15802.85,209951,3569,61,48409.77
2025-10-02,LinkedIn,B2B_Campaign,6156.44,38587,541,14,25824.27
2025-10-02,LinkedIn,Thought_Leadership,5626.54,27281,257,7,17289.1
2025-10-02,LinkedIn,Lead_Gen_Q3,6214.37,29252,336,10,33471.56
2025-10-02,LinkedIn,Lead_Gen_Q4,7585.86,30680,386,12,31314.92
2025-10-02,Email,Newsletter_Promo,862.75,93709,5262,494,5241.53
2025-10-02,Email,Welcome_Series,3373.15,103356,3757,240,20561.15
2025-10-02,Email,Cart_Abandonment,1615.11,61059,3529,228,14240.53
2025-10-02,Email,Re_engagement,1204.38,117895,4896,422,8052.96
2025-10-02,SEO,Content_Marketing,2286.95,161525,4254,239,13681.8
2025-10-02,SEO,Link_Building,4094.66,114456,4323,144,25954.54
2025-10-02,SEO,Technical_SEO,6426.97,57512,1253,73,35544.27
2025-10-02,SEO,Local_SEO,3719.52,67805,2148,75,21082.88
2025-10-02,Influencer,Micro_Influencers,23272.31,227479,4462,155,85036.0
2025-10-02,Influencer,Macro_Influencers,24827.14,274454,6959,89,52927.99
2025-10-02,Influencer,Brand_Ambassadors,12061.41,270585,7282,145,43028.81
2025-10-02,Influencer,UGC_Campaign,22186.29,325854,5586,141,60438.05
2025-10-03,Google Ads,Search_Q3,9174.23,248776,3120,69,39055.26
2025-10-03,Google Ads,Search_Q4,12225.69,190550,3159,100,36973.25
2025-10-03,Google Ads,Display_Retargeting,12802.62,149819,3656,129,56166.76
2025-10-03,Google Ads,Shopping_Campaign,8586.33,165521,3589,170,22310.01
2025-10-03,Meta Ads,Retargeting_Aug,12882.0,252189,4429,184,28831.03
2025-10-03,Meta Ads,Prospecting_Q3,14789.46,267291,7247,216,33864.34
2025-10-03,Meta Ads,Engagement_Campaign,17041.37,179356,2271,83,53913.35
2025-10-03,Meta Ads,Conversion_Ads,7492.14,130711,1762,59,25803.37
2025-10-03,Instagram,Influencer_Collab,10563.17,307933,11247,341,21368.89
2025-10-03,Instagram,Story_Ads,12647.53,216139,6298,196,33268.39
2025-10-03,Instagram,Reels_Promotion,15088.08,150814,4794,72,55288.34
2025-10-03,Instagram,Feed_Campaign,6237.55,141823,3308,80,14881.17
2025-10-03,LinkedIn,B2B_Campaign,6076.68,39602,335,12,30311.51
2025-10-03,LinkedIn,Thought_Leadership,6662.33,51444,914,32,20447.31
2025-10-03,LinkedIn,Lead_Gen_Q3,4325.82,55934,1215,51,12225.59
2025-10-03,LinkedIn,Lead_Gen_Q4,3584.25,34527,555,15,19165.22
2025-10-03,Email,Newsletter_Promo,1968.27,113006,7800,665,15005.14
2025-10-03,Email,Welcome_Series,2805.71,91040,5593,409,25117.98
2025-10-03,Email,Cart_Abandonment,3143.33,102155,7520,398,18210.3
2025-10-03,Email,Re_engagement,2345.26,81126,5797,386,17584.73
2025-10-03,SEO,Content_Marketing,4398.89,54966,1902,120,20020.46
2025-10-03,SEO,Link_Building,4768.82,127169,2852,99,35433.2
2025-10-03,SEO,Technical_SEO,3665.46,79564,1800,102,22480.48
2025-10-03,SEO,Local_SEO,5039.54,61440,2588,117,25685.49
2025-10-03,Influencer,Micro_Influencers,17247.23,267019,7282,243,45176.08
2025-10-03,Influencer,Macro_Influencers,25278.72,384456,11001,194,84880.63
2025-10-03,Influencer,Brand_Ambassadors,13490.89,397228,4014,100,36639.22
2025-10-03,Influencer,UGC_Campaign,14453.67,343471,9283,241,59311.6
2025-10-04,Google Ads,Search_Q3,7022.62,100989,1919,39,25377.11
2025-10-04,Google Ads,Search_Q4,10356.8,108375,2679,99,27274.64
2025-10-04,Google Ads,Display_Retargeting,5778.14,108840,1686,37,19409.96
2025-10-04,Google Ads,Shopping_Campaign,9456.31,81532,1990,78,29935.24
2025-10-04,Meta Ads,Retargeting_Aug,9035.08,127951,3411,112,20082.99
2025-10-04,Meta Ads,Prospecting_Q3,8614.85,96868,3262,130,29078.47
2025-10-04,Meta Ads,Engagement_Campaign,5415.71,77223,1531,47,15121.37
2025-10-04,Meta Ads,Conversion_Ads,7307.49,72852,2512,52,29696.82
2025-10-04,Instagram,Influencer_Collab,9029.61,144499,4786,123,28299.36
2025-10-04,Instagram,Story_Ads,5247.8,113559,3344,91,15969.92
2025-10-04,Instagram,Reels_Promotion,4891.96,122640,2096,34,12015.74
2025-10-04,Instagram,Feed_Campaign,3490.03,86320,3049,48,11119.57
2025-10-04,LinkedIn,B2B_Campaign,2595.79,34562,511,18,10896.15
2025-10-04,LinkedIn,Thought_Leadership,2963.38,26820,257,15,11702.39
2025-10-04,LinkedIn,Lead_Gen_Q3,2850.05,30497,399,21,11475.81
2025-10-04,LinkedIn,Lead_Gen_Q4,4097.72,15307,303,15,13816.02
2025-10-04,Email,Newsletter_Promo,1264.92,65303,5146,285,8976.44
2025-10-04,Email,Welcome_Series,896.06,71778,4203,408,6548.92
2025-10-04,Email,Cart_Abandonment,3421.14,83770,2683,158,25707.89
2025-10-04,Email,Re_engagement,3841.9,108730,4503,239,23835.55
2025-10-04,SEO,Content_Marketing,6573.74,160846,6260,286,37899.8
2025-10-04,SEO,Link_Building,4053.82,82941,2623,81,18085.45
2025-10-04,SEO,Technical_SEO,6376.24,147718,4345,220,33762.17
2025-10-04,SEO,Local_SEO,5574.29,151944,5866,345,26287.04
2025-10-04,Influencer,Micro_Influencers,14759.4,290953,4834,141,39691.78
2025-10-04,Influencer,Macro_Influencers,10764.64,269712,7983,137,37168.45
2025-10-04,Influencer,Brand_Ambassadors,16659.46,171307,3384,95,53071.94
2025-10-04,Influencer,UGC_Campaign,25442.12,236681,2775,93,71775.53
2025-10-05,Google Ads,Search_Q3,9641.81,128784,2123,88,26715.89
2025-10-05,Google Ads,Search_Q4,7246.87,62760,1645,43,28515.04
2025-10-05,Google Ads,Display_Retargeting,12723.71,101832,2118,71,40102.34
2025-10-05,Google Ads,Shopping_Campaign,8795.5,109486,3253,156,37154.88
2025-10-05,Meta Ads,Retargeting_Aug,10001.74,107334,2911,122,29864.21
2025-10-05,Meta Ads,Prospecting_Q3,10524.69,101399,2618,97,43163.69
2025-10-05,Meta Ads,Engagement_Campaign,5361.24,139058,3334,84,20121.88
2025-10-05,Meta Ads,Conversion_Ads,7576.0,129351,2512,77,26021.35
2025-10-05,Instagram,Influencer_Collab,5672.41,99375,3879,107,18838.4
2025-10-05,Instagram,Story_Ads,5712.91,121008,3046,76,17021.75
2025-10-05,Instagram,Reels_Promotion,6586.9,140607,2582,70,15178.77
2025-10-05,Instagram,Feed_Campaign,3832.5,200705,6045,190,10436.77
2025-10-05,LinkedIn,B2B_Campaign,4734.18,28675,538,20,25526.85
2025-10-05,LinkedIn,Thought_Leadership,4436.75,34119,355,12,15844.49
2025-10-05,LinkedIn,Lead_Gen_Q3,2590.25,34156,288,7,9168.37
2025-10-05,LinkedIn,Lead_Gen_Q4,2351.57,18442,353,15,6621.04
2025-10-05,Email,Newsletter_Promo,2173.83,72630,2592,208,17297.9
2025-10-05,Email,Welcome_Series,3106.86,98277,2948,286,25941.44
2025-10-05,Email,Cart_Abandonment,3692.74,41251,3163,280,31130.78
2025-10-05,Email,Re_engagement,1098.52,99102,7729,623,8235.57
2025-10-05,SEO,Content_Marketing,6700.96,107581,3677,180,48682.22
2025-10-05,SEO,Link_Building,1918.47,115145,4208,259,11588.64
2025-10-05,SEO,Technical_SEO,6499.05,172458,3403,156,26529.81
2025-10-05,SEO,Local_SEO,3311.79,119792,5102,325,14725.04
2025-10-05,Influencer,Micro_Influencers,9860.61,326780,6745,122,41695.82
2025-10-05,Influencer,Macro_Influencers,26547.33,270783,7529,156,100598.6
2025-10-05,Influencer,Brand_Ambassadors,17518.84,186774,5334,119,66275.79
2025-10-05,Influencer,UGC_Campaign,15343.48,155664,1869,43,56201.69
2025-10-06,Google Ads,Search_Q3,12686.29,198233,4752,195,44212.28
2025-10-06,Google Ads,Search_Q4,20808.41,163163,3100,80,64824.65
2025-10-06,Google Ads,Display_Retargeting,8592.68,187700,2810,81,34728.43
2025-10-06,Google Ads,Shopping_Campaign,12581.1,121173,1621,70,34716.44
2025-10-06,Meta Ads,Retargeting_Aug,11445.05,186316,5181,181,43736.59
2025-10-06,Meta Ads,Prospecting_Q3,6537.02,146323,2698,59,18162.17
2025-10-06,Meta Ads,Engagement_Campaign,9717.18,189158,5157,145,35360.24
2025-10-06,Meta Ads,Conversion_Ads,10033.98,145153,3548,66,23675.96
2025-10-06,Instagram,Influencer_Collab,9597.66,336869,11129,191,33816.13
2025-10-06,Instagram,Story_Ads,13055.31,260517,9250,232,31315.8
2025-10-06,Instagram,Reels_Promotion,10632.26,246233,7007,204,39420.9
2025-10-06,Instagram,Feed_Campaign,14924.7,321414,11260,434,32495.41
2025-10-06,LinkedIn,B2B_Campaign,4284.69,41792,829,35,20650.89
2025-10-06,LinkedIn,Thought_Leadership,3578.18,31601,576,17,13413.38
2025-10-06,LinkedIn,Lead_Gen_Q3,4283.25,35694,639,24,18414.6
2025-10-06,LinkedIn,Lead_Gen_Q4,3359.62,54810,722,34,15986.93
2025-10-06,Email,Newsletter_Promo,1470.91,110773,6736,442,9028.7
2025-10-06,Email,Welcome_Series,3815.36,100405,4056,244,31796.68
2025-10-06,Email,Cart_Abandonment,3026.17,101262,5271,437,20737.52
2025-10-06,Email,Re_engagement,1476.04,90614,7140,418,10499.65
2025-10-06,SEO,Content_Marketing,5207.01,120395,4908,296,21890.48
2025-10-06,SEO,Link_Building,6991.32,147812,6108,342,48918.25
2025-10-06,SEO,Technical_SEO,2118.11,95205,3966,150,9052.48
2025-10-06,SEO,Local_SEO,5834.65,158613,3551,227,37363.27
2025-10-06,Influencer,Micro_Influencers,18401.65,399075,7336,120,47275.72
2025-10-06,Influencer,Macro_Influencers,18103.28,309399,8078,243,61002.44
2025-10-06,Influencer,Brand_Ambassadors,23615.71,207532,2283,73,47325.82
2025-10-06,Influencer,UGC_Campaign,12933.77,358595,6522,209,33686.59
2025-10-07,Google Ads,Search_Q3,8166.2,131111,2826,88,29151.26
2025-10-07,Google Ads,Search_Q4,20272.37,235122,3601,121,72945.83
2025-10-07,Google Ads,Display_Retargeting,21287.57,249764,3673,153,69313.65
2025-10-07,Google Ads,Shopping_Campaign,8113.51,81572,1567,54,20650.01
2025-10-07,Meta Ads,Retargeting_Aug,14243.13,145860,3628,94,36095.92
2025-10-07,Meta Ads,Prospecting_Q3,10886.08,134131,3259,76,35018.47
2025-10-07,Meta Ads,Engagement_Campaign,7888.54,217485,6381,133,24735.34
2025-10-07,Meta Ads,Conversion_Ads,6850.46,203654,3682,118,22160.7
2025-10-07,Instagram,Influencer_Collab,15167.9,246289,7283,182,56247.78
2025-10-07,Instagram,Story_Ads,13549.05,185643,6702,172,47307.87
2025-10-07,Instagram,Reels_Promotion,14051.77,163440,5316,118,35628.08
2025-10-07,Instagram,Feed_Campaign,8259.83,286880,5951,89,27153.58
2025-10-07,LinkedIn,B2B_Campaign,3758.63,25388,287,10,15353.8
2025-10-07,LinkedIn,Thought_Leadership,3049.59,61764,1113,40,11162.97
2025-10-07,LinkedIn,Lead_Gen_Q3,5311.84,47302,475,15,27199.14
2025-10-07,LinkedIn,Lead_Gen_Q4,4235.03,36968,746,35,15765.42
2025-10-07,Email,Newsletter_Promo,2987.84,41574,2776,192,24936.92
2025-10-07,Email,Welcome_Series,3854.84,114063,8607,608,26060.64
2025-10-07,Email,Cart_Abandonment,2288.11,95191,7063,370,19937.85
2025-10-07,Email,Re_engagement,3408.58,118308,8756,497,20011.25
2025-10-07,SEO,Content_Marketing,2117.33,87859,3038,188,15133.35
2025-10-07,SEO,Link_Building,4930.64,50732,1168,39,25992.54
2025-10-07,SEO,Technical_SEO,4257.43,55641,1525,56,26671.72
2025-10-07,SEO,Local_SEO,4053.5,114391,3379,230,19260.5
2025-10-07,Influencer,Micro_Influencers,18333.29,370805,7837,261,51709.31
2025-10-07,Influencer,Macro_Influencers,17273.52,176556,3916,72,38568.91
2025-10-07,Influencer,Brand_Ambassadors,18890.63,309693,3566,100,65818.45
2025-10-07,Influencer,UGC_Campaign,11780.35,290830,7098,171,33783.93
2025-10-08,Google Ads,Search_Q3,12512.74,183766,5289,212,33152.4
2025-10-08,Google Ads,Search_Q4,14449.59,231440,2751,136,63551.3
2025-10-08,Google Ads,Display_Retargeting,9095.84,238680,4120,186,30350.7
2025-10-08,Google Ads,Shopping_Campaign,14171.97,187821,4787,100,52242.3
2025-10-08,Meta Ads,Retargeting_Aug,8240.8,155730,3115,95,23636.86
2025-10-08,Meta Ads,Prospecting_Q3,7288.33,117669,1502,46,29946.99
2025-10-08,Meta Ads,Engagement_Campaign,7388.1,269790,7788,274,25788.57
